filename,class,color_hue_mean,color_hue_std,color_saturation_mean,color_saturation_std,color_value_mean,color_value_std,texture_contrast,texture_dissimilarity,texture_homogeneity,texture_energy,texture_correlation,texture_asm
glass144.png,glass,0.061668948,0.252986237,0.141098687,0.362598508,0.249990504,0.598621386,0.146373059,0.189087708,0.718309329,0.726935969,0.882324935,0.556330666
glass144_rot180.png,glass,0.061668948,0.252986237,0.141098687,0.362598508,0.249990504,0.598621386,0.146373059,0.189087708,0.718309329,0.726935969,0.882324935,0.556330666
glass144_rot270.png,glass,0.061668948,0.252986237,0.141098687,0.362598508,0.249990504,0.598621386,0.106203274,0.159258144,0.724489479,0.727966681,0.920488958,0.557764361
glass144_rot90.png,glass,0.061668948,0.252986237,0.141098687,0.362598508,0.249990504,0.598621386,0.106203274,0.159258144,0.724489479,0.727966681,0.920488958,0.557764361
glass148.png,glass,0.065969137,0.083544462,0.114150515,0.221105181,0.301402431,0.683235144,0.171061738,0.237146956,0.638406927,0.628057443,0.913908603,0.427283611
glass148_rot180.png,glass,0.065969137,0.083544462,0.114150515,0.221105181,0.301402431,0.683235144,0.171061738,0.237146956,0.638406927,0.628057443,0.913908603,0.427283611
glass148_rot270.png,glass,0.065969137,0.083544462,0.114150515,0.221105181,0.301402431,0.683235144,0.178923053,0.240708507,0.640296907,0.63005333,0.908526426,0.429722264
glass148_rot90.png,glass,0.065969137,0.083544462,0.114150515,0.221105181,0.301402431,0.683235144,0.178923053,0.240708507,0.640296907,0.63005333,0.908526426,0.429722264
glass149.png,glass,0.039410705,0.034090852,0.153431172,0.319173537,0.183342121,0.474968324,0.023030171,0.075003165,0.74810125,0.723779738,0.989231363,0.551951783
glass149_rot180.png,glass,0.039410705,0.034090852,0.153431172,0.319173537,0.183342121,0.474968324,0.023030171,0.075003165,0.74810125,0.723779738,0.989231363,0.551951783
glass149_rot270.png,glass,0.039410705,0.034090852,0.153431172,0.319173537,0.183342121,0.474968324,0.103173587,0.169563254,0.700176543,0.708034188,0.885552331,0.530362553
glass149_rot90.png,glass,0.039410705,0.034090852,0.153431172,0.319173537,0.183342121,0.474968324,0.103173587,0.169563254,0.700176543,0.708034188,0.885552331,0.530362553
glass151.png,glass,0.166855576,0.463520409,0.156143509,0.395025392,0.170308556,0.42419876,0.099330544,0.176539141,0.693325602,0.69371999,0.865267148,0.511105713
glass151_rot180.png,glass,0.166855576,0.463520409,0.156143509,0.395025392,0.170308556,0.42419876,0.099330544,0.176539141,0.693325602,0.69371999,0.865267148,0.511105713
glass151_rot270.png,glass,0.166855576,0.463520409,0.156143509,0.395025392,0.170308556,0.42419876,0.163073392,0.240211214,0.669061725,0.681319178,0.767614488,0.494707675
glass151_rot90.png,glass,0.166855576,0.463520409,0.156143509,0.395025392,0.170308556,0.42419876,0.163073392,0.240211214,0.669061725,0.681319178,0.767614488,0.494707675
glass152.png,glass,0.176643129,0.339075941,0.2333048,0.529524249,0.163596354,0.394212503,0.06639942,0.123088244,0.721415812,0.721418936,0.885862132,0.548687652
glass152_rot180.png,glass,0.176643129,0.339075941,0.2333048,0.529524249,0.163596354,0.394212503,0.06639942,0.123088244,0.721415812,0.721418936,0.885862132,0.548687652
glass152_rot270.png,glass,0.176643129,0.339075941,0.2333048,0.529524249,0.163596354,0.394212503,0.180392764,0.245018874,0.699076045,0.712903684,0.661003885,0.536993756
glass152_rot90.png,glass,0.176643129,0.339075941,0.2333048,0.529524249,0.163596354,0.394212503,0.180392764,0.245018874,0.699076045,0.712903684,0.661003885,0.536993756
glass161.png,glass,0.039396125,0.213078801,0.096994343,0.395699568,0.025402303,0.115918308,0.013500656,0.0334151,0.919758292,0.914746395,0.82197581,0.847720083
glass161_rot180.png,glass,0.039396125,0.213078801,0.096994343,0.395699568,0.025402303,0.115918308,0.013500656,0.0334151,0.919758292,0.914746395,0.82197581,0.847720083
glass161_rot270.png,glass,0.039396125,0.213078801,0.096994343,0.395699568,0.025402303,0.115918308,0.052169589,0.08205621,0.902365479,0.909730614,0.35412723,0.839150044
glass161_rot90.png,glass,0.039396125,0.213078801,0.096994343,0.395699568,0.025402303,0.115918308,0.052169589,0.08205621,0.902365479,0.909730614,0.35412723,0.839150044
glass162.png,glass,0.12111742,0.130181386,0.31695932,0.482586114,0.172721068,0.287825703,0.078717499,0.149922702,0.584257574,0.508589321,0.800684791,0.293784661
glass162_rot180.png,glass,0.12111742,0.130181386,0.31695932,0.482586114,0.172721068,0.287825703,0.078717499,0.149922702,0.584257574,0.508589321,0.800684791,0.293784661
glass162_rot270.png,glass,0.12111742,0.130181386,0.31695932,0.482586114,0.172721068,0.287825703,0.086642995,0.167653457,0.554923245,0.511513644,0.777852903,0.29675951
glass162_rot90.png,glass,0.12111742,0.130181386,0.31695932,0.482586114,0.172721068,0.287825703,0.086642995,0.167653457,0.554923245,0.511513644,0.777852903,0.29675951
glass163.png,glass,0.100491888,0.131255634,0.230498068,0.379142492,0.365380166,0.609021969,0.187807356,0.312500255,0.498915928,0.515572511,0.87507917,0.300912868
glass163_rot180.png,glass,0.100491888,0.131255634,0.230498068,0.379142492,0.365380166,0.609021969,0.187807356,0.312500255,0.498915928,0.515572511,0.87507917,0.300912868
glass163_rot270.png,glass,0.100491888,0.131255634,0.230498068,0.379142492,0.365380166,0.609021969,0.16448163,0.259128907,0.506104107,0.513846024,0.893370404,0.299142726
glass163_rot90.png,glass,0.100491888,0.131255634,0.230498068,0.379142492,0.365380166,0.609021969,0.16448163,0.259128907,0.506104107,0.513846024,0.893370404,0.299142726
glass166.png,glass,0.079722704,0.222542178,0.157247411,0.553346333,0.086479767,0.307244055,0.050364744,0.070787547,0.88012704,0.872030013,0.844567642,0.776118348
glass166_rot180.png,glass,0.079722704,0.222542178,0.157247411,0.553346333,0.086479767,0.307244055,0.050364744,0.070787547,0.88012704,0.872030013,0.844567642,0.776118348
glass166_rot270.png,glass,0.079722704,0.222542178,0.157247411,0.553346333,0.086479767,0.307244055,0.111090851,0.123626758,0.861233401,0.865043054,0.642419868,0.764705195
glass166_rot90.png,glass,0.079722704,0.222542178,0.157247411,0.553346333,0.086479767,0.307244055,0.111090851,0.123626758,0.861233401,0.865043054,0.642419868,0.764705195
glass169.png,glass,0.083095472,0.216577525,0.047105012,0.152154283,0.223944696,0.584425408,0.07683184,0.11499622,0.764251097,0.760756415,0.961031921,0.604327226
glass169_rot180.png,glass,0.083095472,0.216577525,0.047105012,0.152154283,0.223944696,0.584425408,0.07683184,0.11499622,0.764251097,0.760756415,0.961031921,0.604327226
glass169_rot270.png,glass,0.083095472,0.216577525,0.047105012,0.152154283,0.223944696,0.584425408,0.072379706,0.112640987,0.764525726,0.760215512,0.964649708,0.603544127
glass169_rot90.png,glass,0.083095472,0.216577525,0.047105012,0.152154283,0.223944696,0.584425408,0.072379706,0.112640987,0.764525726,0.760215512,0.964649708,0.603544127
glass170.png,glass,0.024726097,0.037363351,0.096996364,0.304346733,0.125976731,0.422553955,0.058592047,0.075727565,0.863861356,0.85940781,0.923634411,0.755561191
glass170_rot180.png,glass,0.024726097,0.037363351,0.096996364,0.304346733,0.125976731,0.422553955,0.058592047,0.075727565,0.863861356,0.85940781,0.923634411,0.755561191
glass170_rot270.png,glass,0.024726097,0.037363351,0.096996364,0.304346733,0.125976731,0.422553955,0.062488254,0.076673509,0.86376438,0.858580204,0.917622011,0.754222877
glass170_rot90.png,glass,0.024726097,0.037363351,0.096996364,0.304346733,0.125976731,0.422553955,0.062488254,0.076673509,0.86376438,0.858580204,0.917622011,0.754222877
glass171.png,glass,0.075781056,0.193046122,0.051314964,0.130148171,0.228129408,0.584194756,0.05999046,0.100077718,0.770582797,0.756399032,0.973592934,0.598033071
glass171_rot180.png,glass,0.075781056,0.193046122,0.051314964,0.130148171,0.228129408,0.584194756,0.05999046,0.100077718,0.770582797,0.756399032,0.973592934,0.598033071
glass171_rot270.png,glass,0.075781056,0.193046122,0.051314964,0.130148171,0.228129408,0.584194756,0.104638405,0.122404632,0.756969868,0.752281203,0.938507107,0.59211494
glass171_rot90.png,glass,0.075781056,0.193046122,0.051314964,0.130148171,0.228129408,0.584194756,0.104638405,0.122404632,0.756969868,0.752281203,0.938507107,0.59211494
glass174.png,glass,0.148439903,0.06217987,0.282377494,0.210699123,0.772906439,0.687335596,0.112342567,0.262073184,0.245169546,0.222696706,0.950138503,0.073919578
glass174_rot180.png,glass,0.148439903,0.06217987,0.282377494,0.210699123,0.772906439,0.687335596,0.112342567,0.262073184,0.245169546,0.222696706,0.950138503,0.073919578
glass174_rot270.png,glass,0.148439903,0.06217987,0.282377494,0.210699123,0.772906439,0.687335596,0.094444631,0.213765823,0.276409081,0.223135476,0.961551021,0.074149365
glass174_rot90.png,glass,0.148439903,0.06217987,0.282377494,0.210699123,0.772906439,0.687335596,0.094444631,0.213765823,0.276409081,0.223135476,0.961551021,0.074149365
glass176.png,glass,0.071338685,0.055783157,0.141022443,0.248970686,0.388324597,0.705145396,0.03790614,0.132878114,0.563302872,0.525266718,0.999113596,0.310947343
glass176_rot180.png,glass,0.071338685,0.055783157,0.141022443,0.248970686,0.388324597,0.705145396,0.03790614,0.132878114,0.563302872,0.525266718,0.999113596,0.310947343
glass176_rot270.png,glass,0.071338685,0.055783157,0.141022443,0.248970686,0.388324597,0.705145396,0.168682806,0.238697818,0.522332436,0.507412576,0.921706114,0.292591732
glass176_rot90.png,glass,0.071338685,0.055783157,0.141022443,0.248970686,0.388324597,0.705145396,0.168682806,0.238697818,0.522332436,0.507412576,0.921706114,0.292591732
glass181.png,glass,0.048146318,0.105237781,0.039526034,0.117332693,0.169708684,0.485959243,0.067543444,0.113160121,0.793443919,0.797040849,0.948512181,0.658006828
glass181_rot180.png,glass,0.048146318,0.105237781,0.039526034,0.117332693,0.169708684,0.485959243,0.067543444,0.113160121,0.793443919,0.797040849,0.948512181,0.658006828
glass181_rot270.png,glass,0.048146318,0.105237781,0.039526034,0.117332693,0.169708684,0.485959243,0.197018153,0.219009002,0.7708849,0.786831568,0.811691383,0.642674302
glass181_rot90.png,glass,0.048146318,0.105237781,0.039526034,0.117332693,0.169708684,0.485959243,0.197018153,0.219009002,0.7708849,0.786831568,0.811691383,0.642674302
glass184.png,glass,0.070489205,0.054352354,0.108232222,0.147185929,0.393148191,0.656969623,0.174380677,0.257147463,0.52583175,0.535718401,0.906482038,0.321946852
glass184_rot180.png,glass,0.070489205,0.054352354,0.108232222,0.147185929,0.393148191,0.656969623,0.174380677,0.257147463,0.52583175,0.535718401,0.906482038,0.321946852
glass184_rot270.png,glass,0.070489205,0.054352354,0.108232222,0.147185929,0.393148191,0.656969623,0.140246018,0.283907851,0.505646428,0.540928485,0.929103697,0.327500155
glass184_rot90.png,glass,0.070489205,0.054352354,0.108232222,0.147185929,0.393148191,0.656969623,0.140246018,0.283907851,0.505646428,0.540928485,0.929103697,0.327500155
glass189.png,glass,0.061663273,0.109109156,0.055139396,0.100437837,0.280077828,0.650707322,0.079864718,0.121247596,0.735229237,0.719521105,0.968759347,0.546070589
glass189_rot180.png,glass,0.061663273,0.109109156,0.055139396,0.100437837,0.280077828,0.650707322,0.079864718,0.121247596,0.735229237,0.719521105,0.968759347,0.546070589
glass189_rot270.png,glass,0.061663273,0.109109156,0.055139396,0.100437837,0.280077828,0.650707322,0.109211297,0.141936974,0.727639036,0.714687036,0.949923372,0.539432496
glass189_rot90.png,glass,0.061663273,0.109109156,0.055139396,0.100437837,0.280077828,0.650707322,0.109211297,0.141936974,0.727639036,0.714687036,0.949923372,0.539432496
glass195.png,glass,0.094768105,0.080976667,0.178733871,0.236920969,0.402340833,0.635415735,0.083094983,0.195736457,0.519451759,0.514923408,0.961702854,0.300246752
glass195_rot180.png,glass,0.094768105,0.080976667,0.178733871,0.236920969,0.402340833,0.635415735,0.083094983,0.195736457,0.519451759,0.514923408,0.961702854,0.300246752
glass195_rot270.png,glass,0.094768105,0.080976667,0.178733871,0.236920969,0.402340833,0.635415735,0.07967181,0.192624571,0.516666047,0.512476712,0.964207386,0.297742437
glass195_rot90.png,glass,0.094768105,0.080976667,0.178733871,0.236920969,0.402340833,0.635415735,0.07967181,0.192624571,0.516666047,0.512476712,0.964207386,0.297742437
glass198.png,glass,0.041274598,0.059810141,0.100258428,0.260946246,0.181590655,0.505922915,0.130655281,0.172193719,0.762614199,0.772636679,0.878556336,0.621653837
glass198_rot180.png,glass,0.041274598,0.059810141,0.100258428,0.260946246,0.181590655,0.505922915,0.130655281,0.172193719,0.762614199,0.772636679,0.878556336,0.621653837
glass198_rot270.png,glass,0.041274598,0.059810141,0.100258428,0.260946246,0.181590655,0.505922915,0.097615408,0.147845004,0.76870627,0.773669616,0.914625527,0.623171775
glass198_rot90.png,glass,0.041274598,0.059810141,0.100258428,0.260946246,0.181590655,0.505922915,0.097615408,0.147845004,0.76870627,0.773669616,0.914625527,0.623171775
glass201.png,glass,0.080051008,0.073115,0.09660717,0.137796091,0.398482186,0.690524207,0.122426675,0.212373275,0.559411205,0.5653761,0.948397088,0.354181446
glass201_rot180.png,glass,0.080051008,0.073115,0.09660717,0.137796091,0.398482186,0.690524207,0.122426675,0.212373275,0.559411205,0.5653761,0.948397088,0.354181446
glass201_rot270.png,glass,0.080051008,0.073115,0.09660717,0.137796091,0.398482186,0.690524207,0.156676912,0.232907306,0.554585136,0.56685333,0.928016971,0.355826559
glass201_rot90.png,glass,0.080051008,0.073115,0.09660717,0.137796091,0.398482186,0.690524207,0.156676912,0.232907306,0.554585136,0.56685333,0.928016971,0.355826559
glass207.png,glass,0.019808198,0.034055673,0.028098262,0.099934831,0.116729188,0.454056985,0.125857471,0.140995644,0.873530236,0.882403623,0.865068613,0.793218362
glass207_rot180.png,glass,0.019808198,0.034055673,0.028098262,0.099934831,0.116729188,0.454056985,0.125857471,0.140995644,0.873530236,0.882403623,0.865068613,0.793218362
glass207_rot270.png,glass,0.019808198,0.034055673,0.028098262,0.099934831,0.116729188,0.454056985,0.161501388,0.150395203,0.86794121,0.878233755,0.82187013,0.786322456
glass207_rot90.png,glass,0.019808198,0.034055673,0.028098262,0.099934831,0.116729188,0.454056985,0.161501388,0.150395203,0.86794121,0.878233755,0.82187013,0.786322456
glass208.png,glass,0.036883258,0.08765794,0.038595968,0.091999593,0.204287996,0.569897947,0.081785332,0.113726449,0.791341432,0.787266763,0.95310564,0.643324231
glass208_rot180.png,glass,0.036883258,0.08765794,0.038595968,0.091999593,0.204287996,0.569897947,0.081785332,0.113726449,0.791341432,0.787266763,0.95310564,0.643324231
glass208_rot270.png,glass,0.036883258,0.08765794,0.038595968,0.091999593,0.204287996,0.569897947,0.169880838,0.166767587,0.77927953,0.781235782,0.880453489,0.634346441
glass208_rot90.png,glass,0.036883258,0.08765794,0.038595968,0.091999593,0.204287996,0.569897947,0.169880838,0.166767587,0.77927953,0.781235782,0.880453489,0.634346441
glass215.png,glass,0.039174875,0.126461364,0.066622873,0.289587924,0.055614108,0.260906506,0.063242386,0.077598754,0.918626028,0.924892144,0.781260039,0.865187471
glass215_rot180.png,glass,0.039174875,0.126461364,0.066622873,0.289587924,0.055614108,0.260906506,0.063242386,0.077598754,0.918626028,0.924892144,0.781260039,0.865187471
glass215_rot270.png,glass,0.039174875,0.126461364,0.066622873,0.289587924,0.055614108,0.260906506,0.064887321,0.078746462,0.918242564,0.924233742,0.77600457,0.864048568
glass215_rot90.png,glass,0.039174875,0.126461364,0.066622873,0.289587924,0.055614108,0.260906506,0.064887321,0.078746462,0.918242564,0.924233742,0.77600457,0.864048568
glass218.png,glass,0.044125799,0.117456294,0.106722775,0.341875366,0.203196734,0.597840823,0.158386683,0.197664182,0.772639842,0.782489959,0.885686928,0.636208275
glass218_rot180.png,glass,0.044125799,0.117456294,0.106722775,0.341875366,0.203196734,0.597840823,0.158386683,0.197664182,0.772639842,0.782489959,0.885686928,0.636208275
glass218_rot270.png,glass,0.044125799,0.117456294,0.106722775,0.341875366,0.203196734,0.597840823,0.194099135,0.210496823,0.763386389,0.777876086,0.855655418,0.629372273
glass218_rot90.png,glass,0.044125799,0.117456294,0.106722775,0.341875366,0.203196734,0.597840823,0.194099135,0.210496823,0.763386389,0.777876086,0.855655418,0.629372273
glass219.png,glass,0.086056907,0.184004371,0.204580567,0.428281934,0.379899316,0.751298735,0.346537806,0.378812776,0.567899608,0.584862392,0.816702422,0.376183922
glass219_rot180.png,glass,0.086056907,0.184004371,0.204580567,0.428281934,0.379899316,0.751298735,0.346537806,0.378812776,0.567899608,0.584862392,0.816702422,0.376183922
glass219_rot270.png,glass,0.086056907,0.184004371,0.204580567,0.428281934,0.379899316,0.751298735,0.314611886,0.352042775,0.575750337,0.588034911,0.835654679,0.379827878
glass219_rot90.png,glass,0.086056907,0.184004371,0.204580567,0.428281934,0.379899316,0.751298735,0.314611886,0.352042775,0.575750337,0.588034911,0.835654679,0.379827878
glass221.png,glass,0.018358721,0.037115334,0.04194372,0.12329241,0.114566371,0.422780646,0.097762414,0.102835602,0.869323774,0.867784981,0.875783921,0.769174112
glass221_rot180.png,glass,0.018358721,0.037115334,0.04194372,0.12329241,0.114566371,0.422780646,0.097762414,0.102835602,0.869323774,0.867784981,0.875783921,0.769174112
glass221_rot270.png,glass,0.018358721,0.037115334,0.04194372,0.12329241,0.114566371,0.422780646,0.027474679,0.052363497,0.881039418,0.873206683,0.978768546,0.778048688
glass221_rot90.png,glass,0.018358721,0.037115334,0.04194372,0.12329241,0.114566371,0.422780646,0.027474679,0.052363497,0.881039418,0.873206683,0.978768546,0.778048688
glass222.png,glass,0.028410679,0.125198708,0.036151679,0.159936099,0.066810076,0.31303213,0.057957657,0.076463174,0.911243463,0.920155349,0.880438439,0.857010367
glass222_rot180.png,glass,0.028410679,0.125198708,0.036151679,0.159936099,0.066810076,0.31303213,0.057957657,0.076463174,0.911243463,0.920155349,0.880438439,0.857010367
glass222_rot270.png,glass,0.028410679,0.125198708,0.036151679,0.159936099,0.066810076,0.31303213,0.081571563,0.093733074,0.907164732,0.916951317,0.825711795,0.851501129
glass222_rot90.png,glass,0.028410679,0.125198708,0.036151679,0.159936099,0.066810076,0.31303213,0.081571563,0.093733074,0.907164732,0.916951317,0.825711795,0.851501129
glass225.png,glass,0.013994389,0.008016921,0.045534901,0.191531623,0.091330078,0.38557409,0.035460091,0.056573138,0.901173728,0.903971005,0.957878079,0.829362429
glass225_rot180.png,glass,0.013994389,0.008016921,0.045534901,0.191531623,0.091330078,0.38557409,0.035460091,0.056573138,0.901173728,0.903971005,0.957878079,0.829362429
glass225_rot270.png,glass,0.013994389,0.008016921,0.045534901,0.191531623,0.091330078,0.38557409,0.095302216,0.103111728,0.891709766,0.899327828,0.856570001,0.821513543
glass225_rot90.png,glass,0.013994389,0.008016921,0.045534901,0.191531623,0.091330078,0.38557409,0.095302216,0.103111728,0.891709766,0.899327828,0.856570001,0.821513543
glass229.png,glass,0.067060758,0.223743306,0.06805365,0.24719791,0.061919398,0.220193821,0.048425465,0.07152803,0.860928492,0.843066335,0.831034351,0.729353437
glass229_rot180.png,glass,0.067060758,0.223743306,0.06805365,0.24719791,0.061919398,0.220193821,0.048425465,0.07152803,0.860928492,0.843066335,0.831034351,0.729353437
glass229_rot270.png,glass,0.067060758,0.223743306,0.06805365,0.24719791,0.061919398,0.220193821,0.092797988,0.118887555,0.831740743,0.836591545,0.666307881,0.719096416
glass229_rot90.png,glass,0.067060758,0.223743306,0.06805365,0.24719791,0.061919398,0.220193821,0.092797988,0.118887555,0.831740743,0.836591545,0.666307881,0.719096416
glass23.png,glass,0.137465123,0.194949937,0.269482237,0.505706575,0.454961971,0.714299372,0.296087539,0.403771171,0.437868423,0.453942247,0.847417789,0.240897393
glass231.png,glass,0.075228127,0.249048301,0.096642849,0.298000902,0.067773775,0.207581973,0.077616876,0.11593815,0.813763586,0.814102771,0.662294639,0.684030711
glass231_rot180.png,glass,0.075228127,0.249048301,0.096642849,0.298000902,0.067773775,0.207581973,0.077616876,0.11593815,0.813763586,0.814102771,0.662294639,0.684030711
glass231_rot270.png,glass,0.075228127,0.249048301,0.096642849,0.298000902,0.067773775,0.207581973,0.034713912,0.054792428,0.859708692,0.822142842,0.852877106,0.696467379
glass231_rot90.png,glass,0.075228127,0.249048301,0.096642849,0.298000902,0.067773775,0.207581973,0.034713912,0.054792428,0.859708692,0.822142842,0.852877106,0.696467379
glass232.png,glass,0.086782453,0.075500731,0.11890968,0.150154931,0.439488993,0.698824352,0.127103918,0.221201071,0.520413499,0.513612097,0.945860699,0.298903281
glass232_rot180.png,glass,0.086782453,0.075500731,0.11890968,0.150154931,0.439488993,0.698824352,0.127103918,0.221201071,0.520413499,0.513612097,0.945860699,0.298903281
glass232_rot270.png,glass,0.086782453,0.075500731,0.11890968,0.150154931,0.439488993,0.698824352,0.172677602,0.243680696,0.514051917,0.510033402,0.918792515,0.295251857
